t, quat_w, quat_x, quat_y, quat_z, pos_x, pos_y, pos_z, gyro_x, gyro_y, gyro_z, accel_x, accel_y, accel_z, LeftControl, RightControl,Pitch, PitchVel, 
1.288000, 0.999642, -0.026757, -0.000003, -0.000040, -0.000003, -0.054854, 0.038943, -0.019243, 0.000001, -0.000021, 0.000081, -0.533212, 9.795502, 0.008036, -0.008036, -0.053521, -0.019243, 
1.298000, 0.999639, -0.026854, -0.000003, -0.000040, -0.000003, -0.055474, 0.038943, -0.019303, 0.000001, -0.000020, 0.000081, -0.534572, 9.795427, 0.008041, -0.008041, -0.053714, -0.019303, 
1.308000, 0.999637, -0.026951, -0.000003, -0.000040, -0.000004, -0.056095, 0.038943, -0.019362, 0.000001, -0.000019, 0.000081, -0.535935, 9.795352, 0.008045, -0.008045, -0.053908, -0.019362, 
1.318000, 0.999634, -0.027048, -0.000003, -0.000040, -0.000004, -0.056716, 0.038943, -0.019420, 0.000001, -0.000018, 0.000081, -0.537302, 9.795277, 0.008049, -0.008049, -0.054102, -0.019420, 
1.328000, 0.999632, -0.027145, -0.000003, -0.000041, -0.000004, -0.057339, 0.038943, -0.019476, 0.000001, -0.000018, 0.000081, -0.538674, 9.795201, 0.008052, -0.008052, -0.054296, -0.019476, 
1.338000, 0.999629, -0.027242, -0.000003, -0.000041, -0.000004, -0.057961, 0.038943, -0.019532, 0.000001, -0.000017, 0.000081, -0.540048, 9.795125, 0.008054, -0.008054, -0.054492, -0.019532, 
1.348000, 0.999626, -0.027340, -0.000003, -0.000041, -0.000004, -0.058585, 0.038943, -0.019586, 0.000001, -0.000016, 0.000081, -0.541427, 9.795049, 0.008055, -0.008055, -0.054687, -0.019586, 
1.358000, 0.999623, -0.027438, -0.000003, -0.000041, -0.000004, -0.059209, 0.038943, -0.019639, 0.000001, -0.000015, 0.000081, -0.542808, 9.794972, 0.008056, -0.008056, -0.054884, -0.019639, 
1.368000, 0.999621, -0.027537, -0.000003, -0.000041, -0.000004, -0.059834, 0.038943, -0.019690, 0.000001, -0.000014, 0.000081, -0.544194, 9.794895, 0.008055, -0.008055, -0.055080, -0.019690, 
1.378000, 0.999618, -0.027635, -0.000003, -0.000041, -0.000004, -0.060458, 0.038943, -0.019740, 0.000001, -0.000014, 0.000081, -0.545582, 9.794818, 0.008054, -0.008054, -0.055277, -0.019740, 
1.388000, 0.999615, -0.027734, -0.000003, -0.000041, -0.000004, -0.061084, 0.038943, -0.019789, 0.000001, -0.000013, 0.000081, -0.546974, 9.794740, 0.008053, -0.008053, -0.055475, -0.019789, 
1.398000, 0.999613, -0.027833, -0.000003, -0.000041, -0.000004, -0.061709, 0.038943, -0.019837, 0.000001, -0.000012, 0.000081, -0.548369, 9.794662, 0.008050, -0.008050, -0.055673, -0.019837, 
1.408000, 0.999610, -0.027932, -0.000003, -0.000041, -0.000004, -0.062335, 0.038943, -0.019883, 0.000001, -0.000011, 0.000081, -0.549767, 9.794583, 0.008047, -0.008047, -0.055872, -0.019883, 
1.418000, 0.999607, -0.028032, -0.000003, -0.000041, -0.000004, -0.062961, 0.038943, -0.019928, 0.000001, -0.000010, 0.000081, -0.551168, 9.794504, 0.008043, -0.008043, -0.056071, -0.019928, 
1.428000, 0.999604, -0.028131, -0.000003, -0.000041, -0.000004, -0.063588, 0.038943, -0.019972, 0.000001, -0.000009, 0.000081, -0.552571, 9.794425, 0.008038, -0.008038, -0.056270, -0.019972, 
1.438000, 0.999601, -0.028231, -0.000003, -0.000041, -0.000004, -0.064214, 0.038943, -0.020014, 0.000000, -0.000009, 0.000081, -0.553978, 9.794346, 0.008033, -0.008033, -0.056470, -0.020014, 
1.448000, 0.999599, -0.028331, -0.000003, -0.000041, -0.000004, -0.064840, 0.038943, -0.020055, 0.000000, -0.000008, 0.000081, -0.555387, 9.794266, 0.008026, -0.008026, -0.056670, -0.020055, 
1.458000, 0.999596, -0.028431, -0.000003, -0.000041, -0.000004, -0.065467, 0.038943, -0.020095, 0.000000, -0.000007, 0.000081, -0.556799, 9.794186, 0.008019, -0.008019, -0.056870, -0.020095, 
1.468000, 0.999593, -0.028532, -0.000003, -0.000041, -0.000004, -0.066093, 0.038943, -0.020133, 0.000000, -0.000006, 0.000081, -0.558213, 9.794105, 0.008011, -0.008011, -0.057071, -0.020133, 
1.478000, 0.999590, -0.028632, -0.000003, -0.000041, -0.000004, -0.066719, 0.038943, -0.020170, 0.000000, -0.000005, 0.000081, -0.559629, 9.794025, 0.008002, -0.008002, -0.057273, -0.020170, 
1.488000, 0.999587, -0.028733, -0.000003, -0.000041, -0.000004, -0.067345, 0.038943, -0.020206, 0.000000, -0.000005, 0.000082, -0.561048, 9.793944, 0.007993, -0.007993, -0.057474, -0.020206, 
1.498000, 0.999584, -0.028834, -0.000003, -0.000041, -0.000004, -0.067970, 0.038943, -0.020240, 0.000000, -0.000004, 0.000082, -0.562469, 9.793862, 0.007983, -0.007983, -0.057676, -0.020240, 
1.508000, 0.999581, -0.028935, -0.000003, -0.000041, -0.000005, -0.068595, 0.038943, -0.020273, 0.000000, -0.000003, 0.000082, -0.563893, 9.793780, 0.007972, -0.007972, -0.057878, -0.020273, 
1.518000, 0.999578, -0.029036, -0.000003, -0.000041, -0.000005, -0.069220, 0.038943, -0.020304, 0.000000, -0.000002, 0.000082, -0.565318, 9.793699, 0.007960, -0.007960, -0.058080, -0.020304, 
1.528000, 0.999575, -0.029137, -0.000003, -0.000041, -0.000005, -0.069844, 0.038943, -0.020334, 0.000000, -0.000001, 0.000082, -0.566745, 9.793616, 0.007947, -0.007947, -0.058283, -0.020334, 
1.538000, 0.999572, -0.029239, -0.000003, -0.000041, -0.000005, -0.070468, 0.038943, -0.020363, 0.000000, -0.000000, 0.000082, -0.568174, 9.793534, 0.007934, -0.007934, -0.058486, -0.020363, 
1.548000, 0.999569, -0.029340, -0.000003, -0.000041, -0.000005, -0.071091, 0.038943, -0.020391, -0.000000, 0.000000, 0.000082, -0.569604, 9.793451, 0.007920, -0.007920, -0.058689, -0.020391, 
1.558000, 0.999566, -0.029442, -0.000003, -0.000041, -0.000005, -0.071714, 0.038943, -0.020417, -0.000000, 0.000001, 0.000082, -0.571036, 9.793368, 0.007905, -0.007905, -0.058893, -0.020417, 
1.568000, 0.999563, -0.029544, -0.000003, -0.000041, -0.000005, -0.072336, 0.038943, -0.020441, -0.000000, 0.000002, 0.000082, -0.572470, 9.793284, 0.007889, -0.007889, -0.059097, -0.020441, 
1.578000, 0.999560, -0.029646, -0.000003, -0.000041, -0.000005, -0.072957, 0.038943, -0.020464, -0.000000, 0.000003, 0.000082, -0.573905, 9.793201, 0.007873, -0.007873, -0.059300, -0.020464, 
1.588000, 0.999557, -0.029748, -0.000003, -0.000041, -0.000005, -0.073577, 0.038943, -0.020486, -0.000000, 0.000004, 0.000082, -0.575341, 9.793117, 0.007855, -0.007855, -0.059504, -0.020486, 
1.598000, 0.999554, -0.029850, -0.000003, -0.000041, -0.000005, -0.074196, 0.038943, -0.020507, -0.000000, 0.000005, 0.000082, -0.576779, 9.793033, 0.007837, -0.007837, -0.059709, -0.020507, 
1.608000, 0.999551, -0.029952, -0.000003, -0.000041, -0.000005, -0.074814, 0.038943, -0.020525, -0.000000, 0.000005, 0.000082, -0.578218, 9.792949, 0.007818, -0.007818, -0.059913, -0.020525, 
1.618000, 0.999548, -0.030054, -0.000003, -0.000041, -0.000005, -0.075432, 0.038943, -0.020543, -0.000000, 0.000006, 0.000082, -0.579657, 9.792864, 0.007796, -0.007796, -0.060118, -0.020543, 
1.628000, 0.999545, -0.030156, -0.000003, -0.000041, -0.000005, -0.076048, 0.038943, -0.020433, -0.000000, 0.000007, 0.000082, -0.580710, 9.792802, 0.007752, -0.007752, -0.060322, -0.020433, 
1.638000, 0.999542, -0.030255, -0.000003, -0.000041, -0.000005, -0.076663, 0.038943, -0.019396, -0.000000, 0.000008, 0.000082, -0.579289, 9.792890, 0.007734, -0.007734, -0.060518, -0.019396, 
1.648000, 0.999539, -0.030349, -0.000003, -0.000041, -0.000005, -0.077276, 0.038943, -0.018875, -0.000001, 0.000008, 0.000082, -0.582218, 9.792716, 0.007704, -0.007704, -0.060708, -0.018875, 
1.658000, 0.999537, -0.030441, -0.000003, -0.000041, -0.000005, -0.077888, 0.038943, -0.018219, -0.000001, 0.000009, 0.000082, -0.583095, 9.792664, 0.007679, -0.007679, -0.060892, -0.018219, 
1.668000, 0.999534, -0.030530, -0.000003, -0.000041, -0.000005, -0.078499, 0.038943, -0.017701, -0.000001, 0.000010, 0.000082, -0.584770, 9.792565, 0.007652, -0.007652, -0.061070, -0.017701, 
1.678000, 0.999531, -0.030616, -0.000003, -0.000041, -0.000005, -0.079108, 0.038943, -0.017194, -0.000001, 0.000011, 0.000082, -0.586012, 9.792491, 0.007626, -0.007626, -0.061243, -0.017194, 
1.688000, 0.999529, -0.030701, -0.000003, -0.000041, -0.000005, -0.079715, 0.038943, -0.016746, -0.000001, 0.000011, 0.000082, -0.587372, 9.792410, 0.007599, -0.007599, -0.061411, -0.016746, 
1.698000, 0.999526, -0.030782, -0.000003, -0.000041, -0.000006, -0.080321, 0.038943, -0.016329, -0.000001, 0.000012, 0.000082, -0.588617, 9.792336, 0.007572, -0.007572, -0.061574, -0.016329, 
1.708000, 0.999524, -0.030862, -0.000003, -0.000041, -0.000006, -0.080925, 0.038943, -0.015949, -0.000001, 0.000013, 0.000083, -0.589854, 9.792262, 0.007544, -0.007544, -0.061734, -0.015949, 
1.718000, 0.999521, -0.030940, -0.000003, -0.000041, -0.000006, -0.081527, 0.038943, -0.015599, -0.000001, 0.000014, 0.000083, -0.591042, 9.792191, 0.007517, -0.007517, -0.061891, -0.015599, 
1.728000, 0.999519, -0.031017, -0.000003, -0.000041, -0.000006, -0.082128, 0.038943, -0.015278, -0.000001, 0.000014, 0.000083, -0.592204, 9.792121, 0.007489, -0.007489, -0.062043, -0.015278, 
1.738000, 0.999517, -0.031092, -0.000003, -0.000041, -0.000006, -0.082727, 0.038943, -0.014982, -0.000001, 0.000015, 0.000083, -0.593333, 9.792053, 0.007461, -0.007461, -0.062193, -0.014982, 
1.748000, 0.999514, -0.031165, -0.000003, -0.000041, -0.000006, -0.083324, 0.038943, -0.014709, -0.000001, 0.000016, 0.000083, -0.594436, 9.791987, 0.007432, -0.007432, -0.062340, -0.014709, 
1.758000, 0.999512, -0.031237, -0.000003, -0.000041, -0.000006, -0.083919, 0.038943, -0.014456, -0.000001, 0.000017, 0.000083, -0.595514, 9.791922, 0.007403, -0.007403, -0.062485, -0.014456, 
1.768000, 0.999510, -0.031308, -0.000003, -0.000040, -0.000006, -0.084512, 0.038943, -0.014222, -0.000001, 0.000017, 0.000083, -0.596568, 9.791858, 0.007374, -0.007374, -0.062626, -0.014222, 
1.778000, 0.999508, -0.031378, -0.000003, -0.000040, -0.000006, -0.085104, 0.038943, -0.014004, -0.000001, 0.000018, 0.000083, -0.597601, 9.791796, 0.007345, -0.007345, -0.062766, -0.014004, 
1.788000, 0.999505, -0.031447, -0.000003, -0.000040, -0.000006, -0.085694, 0.038943, -0.013801, -0.000001, 0.000019, 0.000083, -0.598615, 9.791734, 0.007315, -0.007315, -0.062904, -0.013801, 
1.798000, 0.999503, -0.031514, -0.000003, -0.000040, -0.000006, -0.086281, 0.038943, -0.013611, -0.000001, 0.000019, 0.000083, -0.599610, 9.791674, 0.007285, -0.007285, -0.063039, -0.013611, 
1.808000, 0.999501, -0.031581, -0.000003, -0.000040, -0.000006, -0.086867, 0.038943, -0.013434, -0.000001, 0.000020, 0.000083, -0.600588, 9.791615, 0.007254, -0.007254, -0.063173, -0.013434, 
1.818000, 0.999499, -0.031647, -0.000003, -0.000040, -0.000006, -0.087450, 0.038943, -0.013267, -0.000001, 0.000021, 0.000083, -0.601551, 9.791556, 0.007223, -0.007223, -0.063305, -0.013267, 
1.828000, 0.999497, -0.031712, -0.000003, -0.000040, -0.000006, -0.088032, 0.038943, -0.013109, -0.000001, 0.000021, 0.000083, -0.602498, 9.791499, 0.007192, -0.007192, -0.063436, -0.013109, 
1.838000, 0.999495, -0.031777, -0.000003, -0.000040, -0.000006, -0.088611, 0.038943, -0.012961, -0.000001, 0.000022, 0.000083, -0.603432, 9.791442, 0.007160, -0.007160, -0.063564, -0.012961, 
1.848000, 0.999493, -0.031841, -0.000003, -0.000040, -0.000006, -0.089188, 0.038943, -0.012820, -0.000001, 0.000022, 0.000083, -0.604354, 9.791385, 0.007128, -0.007128, -0.063692, -0.012820, 
1.858000, 0.999491, -0.031904, -0.000003, -0.000040, -0.000006, -0.089763, 0.038943, -0.012686, -0.000001, 0.000023, 0.000083, -0.605263, 9.791330, 0.007096, -0.007096, -0.063818, -0.012686, 
1.868000, 0.999489, -0.031966, -0.000003, -0.000039, -0.000006, -0.090336, 0.038943, -0.012558, -0.000002, 0.000024, 0.000083, -0.606160, 9.791275, 0.007063, -0.007063, -0.063943, -0.012558, 
1.878000, 0.999487, -0.032028, -0.000003, -0.000039, -0.000006, -0.090907, 0.038943, -0.012436, -0.000002, 0.000024, 0.000083, -0.607047, 9.791221, 0.007030, -0.007030, -0.064066, -0.012436, 
1.888000, 0.999485, -0.032089, -0.000003, -0.000039, -0.000006, -0.091475, 0.038943, -0.012318, -0.000002, 0.000025, 0.000083, -0.607923, 9.791167, 0.006996, -0.006996, -0.064188, -0.012318, 
1.898000, 0.999483, -0.032149, -0.000003, -0.000039, -0.000006, -0.092041, 0.038943, -0.012206, -0.000002, 0.000025, 0.000083, -0.608790, 9.791114, 0.006962, -0.006962, -0.064309, -0.012206, 
1.908000, 0.999481, -0.032209, -0.000003, -0.000039, -0.000006, -0.092604, 0.038943, -0.012096, -0.000002, 0.000026, 0.000083, -0.609647, 9.791061, 0.006928, -0.006928, -0.064429, -0.012096, 
1.918000, 0.999479, -0.032269, -0.000003, -0.000039, -0.000007, -0.093165, 0.038943, -0.011991, -0.000002, 0.000026, 0.000083, -0.610496, 9.791009, 0.006893, -0.006893, -0.064548, -0.011991, 
1.928000, 0.999477, -0.032327, -0.000003, -0.000039, -0.000007, -0.093724, 0.038943, -0.011888, -0.000002, 0.000027, 0.000083, -0.611335, 9.790957, 0.006858, -0.006858, -0.064666, -0.011888, 
1.938000, 0.999475, -0.032386, -0.000003, -0.000039, -0.000007, -0.094280, 0.038943, -0.011788, -0.000002, 0.000028, 0.000083, -0.612167, 9.790906, 0.006822, -0.006822, -0.064783, -0.011788, 
1.948000, 0.999474, -0.032444, -0.000003, -0.000038, -0.000007, -0.094834, 0.038943, -0.011691, -0.000002, 0.000028, 0.000083, -0.612991, 9.790855, 0.006786, -0.006786, -0.064899, -0.011691, 
1.958000, 0.999472, -0.032501, -0.000003, -0.000038, -0.000007, -0.095385, 0.038943, -0.011595, -0.000002, 0.000029, 0.000083, -0.613806, 9.790805, 0.006750, -0.006750, -0.065014, -0.011595, 
1.968000, 0.999470, -0.032558, -0.000003, -0.000038, -0.000007, -0.095934, 0.038943, -0.011502, -0.000002, 0.000029, 0.000083, -0.614614, 9.790755, 0.006713, -0.006713, -0.065127, -0.011502, 
1.978000, 0.999468, -0.032614, -0.000003, -0.000038, -0.000007, -0.096480, 0.038943, -0.011410, -0.000002, 0.000030, 0.000083, -0.615415, 9.790705, 0.006676, -0.006676, -0.065240, -0.011410, 
1.988000, 0.999466, -0.032670, -0.000003, -0.000038, -0.000007, -0.097024, 0.038943, -0.011319, -0.000002, 0.000030, 0.000083, -0.616209, 9.790656, 0.006639, -0.006639, -0.065352, -0.011319, 
1.998000, 0.999464, -0.032726, -0.000003, -0.000038, -0.000007, -0.097564, 0.038943, -0.011230, -0.000002, 0.000031, 0.000083, -0.616996, 9.790607, 0.006601, -0.006601, -0.065463, -0.011230, 
2.010000, 0.999462, -0.032792, -0.000003, -0.000037, -0.000007, -0.098210, 0.038943, -0.011339, -0.000002, 0.000031, 0.000083, -0.619102, 9.790473, 0.006549, -0.006549, -0.065596, -0.011339, 
2.022000, 0.999460, -0.032858, -0.000003, -0.000037, -0.000007, -0.098851, 0.038943, -0.011080, -0.000002, 0.000032, 0.000083, -0.619151, 9.790472, 0.006506, -0.006506, -0.065728, -0.011080, 
2.034000, 0.999458, -0.032923, -0.000003, -0.000037, -0.000007, -0.099489, 0.038943, -0.011072, -0.000002, 0.000032, 0.000083, -0.620682, 9.790375, 0.006457, -0.006457, -0.065858, -0.011072, 
2.046000, 0.999456, -0.032987, -0.000003, -0.000037, -0.000007, -0.100122, 0.038943, -0.010898, -0.000002, 0.000033, 0.000084, -0.621197, 9.790344, 0.006411, -0.006411, -0.065986, -0.010898, 
2.058000, 0.999454, -0.033051, -0.000003, -0.000037, -0.000007, -0.100751, 0.038943, -0.010838, -0.000002, 0.000034, 0.000084, -0.622377, 9.790270, 0.006362, -0.006362, -0.066114, -0.010838, 
2.070000, 0.999452, -0.033114, -0.000003, -0.000036, -0.000007, -0.101377, 0.038943, -0.010703, -0.000002, 0.000034, 0.000084, -0.623094, 9.790225, 0.006314, -0.006314, -0.066240, -0.010703, 
2.082000, 0.999450, -0.033176, -0.000003, -0.000036, -0.000007, -0.101998, 0.038943, -0.010619, -0.000002, 0.000035, 0.000084, -0.624105, 9.790161, 0.006264, -0.006264, -0.066365, -0.010619, 
2.094000, 0.999447, -0.033238, -0.000003, -0.000036, -0.000007, -0.102614, 0.038943, -0.010502, -0.000002, 0.000035, 0.000084, -0.624903, 9.790111, 0.006214, -0.006214, -0.066488, -0.010502, 
2.106000, 0.999445, -0.033299, -0.000003, -0.000036, -0.000007, -0.103227, 0.038943, -0.010408, -0.000002, 0.000036, 0.000084, -0.625829, 9.790053, 0.006164, -0.006164, -0.066611, -0.010408, 
2.118000, 0.999443, -0.033360, -0.000003, -0.000036, -0.000007, -0.103835, 0.038943, -0.010299, -0.000002, 0.000036, 0.000084, -0.626653, 9.790001, 0.006113, -0.006113, -0.066732, -0.010299, 
2.130000, 0.999441, -0.033420, -0.000003, -0.000035, -0.000007, -0.104438, 0.038943, -0.010200, -0.000002, 0.000037, 0.000084, -0.627530, 9.789946, 0.006062, -0.006062, -0.066852, -0.010200, 
2.142000, 0.999439, -0.033479, -0.000003, -0.000035, -0.000007, -0.105037, 0.038943, -0.010094, -0.000003, 0.000037, 0.000084, -0.628356, 9.789894, 0.006010, -0.006010, -0.066970, -0.010094, 
2.154000, 0.999437, -0.033537, -0.000003, -0.000035, -0.000007, -0.105632, 0.038943, -0.009993, -0.000003, 0.000038, 0.000084, -0.629200, 9.789840, 0.005958, -0.005958, -0.067087, -0.009993, 
2.166000, 0.999436, -0.033595, -0.000003, -0.000035, -0.000007, -0.106222, 0.038943, -0.009889, -0.000003, 0.000038, 0.000084, -0.630017, 9.789789, 0.005905, -0.005905, -0.067203, -0.009889, 
2.178000, 0.999434, -0.033653, -0.000003, -0.000035, -0.000008, -0.106807, 0.038943, -0.009786, -0.000003, 0.000039, 0.000084, -0.630837, 9.789737, 0.005852, -0.005852, -0.067318, -0.009786, 
2.190000, 0.999432, -0.033709, -0.000003, -0.000034, -0.000008, -0.107388, 0.038943, -0.009682, -0.000003, 0.000039, 0.000084, -0.631640, 9.789686, 0.005798, -0.005798, -0.067432, -0.009682, 
2.202000, 0.999430, -0.033765, -0.000003, -0.000034, -0.000008, -0.107964, 0.038943, -0.009578, -0.000003, 0.000040, 0.000084, -0.632438, 9.789635, 0.005744, -0.005744, -0.067544, -0.009578, 
2.214000, 0.999428, -0.033821, -0.000003, -0.000034, -0.000008, -0.108535, 0.038943, -0.009474, -0.000003, 0.000040, 0.000084, -0.633224, 9.789585, 0.005689, -0.005689, -0.067655, -0.009474, 
2.226000, 0.999426, -0.033876, -0.000003, -0.000034, -0.000008, -0.109102, 0.038943, -0.009369, -0.000003, 0.000041, 0.000084, -0.634004, 9.789536, 0.005634, -0.005634, -0.067764, -0.009369, 
2.238000, 0.999424, -0.033930, -0.000003, -0.000033, -0.000008, -0.109663, 0.038943, -0.009264, -0.000003, 0.000041, 0.000084, -0.634772, 9.789487, 0.005579, -0.005579, -0.067873, -0.009264, 
2.250000, 0.999422, -0.033983, -0.000003, -0.000033, -0.000008, -0.110220, 0.038943, -0.009158, -0.000003, 0.000042, 0.000084, -0.635532, 9.789438, 0.005523, -0.005523, -0.067980, -0.009158, 
2.262000, 0.999421, -0.034036, -0.000003, -0.000033, -0.000008, -0.110772, 0.038943, -0.009052, -0.000003, 0.000042, 0.000084, -0.636282, 9.789391, 0.005466, -0.005466, -0.068085, -0.009052, 
2.274000, 0.999419, -0.034088, -0.000003, -0.000033, -0.000008, -0.111319, 0.038943, -0.008946, -0.000003, 0.000043, 0.000084, -0.637023, 9.789343, 0.005409, -0.005409, -0.068190, -0.008946, 
2.286000, 0.999417, -0.034140, -0.000003, -0.000032, -0.000008, -0.111860, 0.038943, -0.008839, -0.000003, 0.000043, 0.000084, -0.637755, 9.789296, 0.005352, -0.005352, -0.068293, -0.008839, 
2.298000, 0.999415, -0.034191, -0.000003, -0.000032, -0.000008, -0.112397, 0.038943, -0.008731, -0.000003, 0.000043, 0.000084, -0.638477, 9.789250, 0.005294, -0.005294, -0.068395, -0.008731, 
2.310000, 0.999414, -0.034241, -0.000003, -0.000032, -0.000008, -0.112928, 0.038943, -0.008623, -0.000003, 0.000044, 0.000084, -0.639190, 9.789204, 0.005236, -0.005236, -0.068495, -0.008623, 
2.322000, 0.999412, -0.034290, -0.000003, -0.000032, -0.000008, -0.113455, 0.038943, -0.008514, -0.000003, 0.000044, 0.000084, -0.639894, 9.789159, 0.005178, -0.005178, -0.068594, -0.008514, 
2.334000, 0.999410, -0.034339, -0.000003, -0.000031, -0.000008, -0.113976, 0.038943, -0.008405, -0.000003, 0.000045, 0.000084, -0.640588, 9.789115, 0.005119, -0.005119, -0.068692, -0.008405, 
2.346000, 0.999409, -0.034388, -0.000003, -0.000031, -0.000008, -0.114491, 0.038943, -0.008295, -0.000003, 0.000045, 0.000084, -0.641272, 9.789071, 0.005059, -0.005059, -0.068789, -0.008295, 
2.358000, 0.999407, -0.034435, -0.000003, -0.000031, -0.000008, -0.115002, 0.038943, -0.008185, -0.000003, 0.000045, 0.000084, -0.641947, 9.789027, 0.005000, -0.005000, -0.068884, -0.008185, 
2.370000, 0.999405, -0.034482, -0.000003, -0.000030, -0.000008, -0.115507, 0.038943, -0.008074, -0.000003, 0.000046, 0.000084, -0.642612, 9.788985, 0.004939, -0.004939, -0.068978, -0.008074, 
2.382000, 0.999404, -0.034528, -0.000003, -0.000030, -0.000008, -0.116007, 0.038943, -0.007963, -0.000003, 0.000046, 0.000084, -0.643267, 9.788942, 0.004879, -0.004879, -0.069070, -0.007963, 
2.394000, 0.999402, -0.034574, -0.000003, -0.000030, -0.000008, -0.116501, 0.038943, -0.007851, -0.000003, 0.000047, 0.000084, -0.643913, 9.788901, 0.004818, -0.004818, -0.069161, -0.007851, 
2.406000, 0.999401, -0.034618, -0.000003, -0.000030, -0.000008, -0.116990, 0.038943, -0.007738, -0.000003, 0.000047, 0.000084, -0.644549, 9.788860, 0.004757, -0.004757, -0.069251, -0.007738, 
2.418000, 0.999399, -0.034663, -0.000003, -0.000029, -0.000008, -0.117474, 0.038943, -0.007625, -0.000003, 0.000047, 0.000084, -0.645176, 9.788819, 0.004695, -0.004695, -0.069339, -0.007625, 
